Saliency,Classifier,Extractor,Concept Presence,Classes,Fin,Head,Ears,Muzzle,Paws,Tail,Body,Button,Speaker,Digital display,Chain bar,Rose window,Facade,Bell Tower,Bell,Cab,Wheel,Headlights,Hose,Tank,Nozzle,Golf ball dimples,Logo,Canopy,WOE Score
gradcam,vgg,groundingdino,iou,gas pump,-0.726508243148658,-7.029234760135578,-5.712552912710764,0.3952286769312798,-6.698604058414942,0.5834311978547269,-0.379904296327628,-5.407930633687311,-1.252292746487965,0.3500898751627344,-0.7358527859632127,0.5218699387178956,0.8970372877981347,2.0113237045306365,0.303621009622502,0.6853035025547896,-1.068886648402485,-0.2011721197731315,-0.1951673461644869,1.9541096995737477,0.450036896593605,-8.064504469235823,0.3069573753163013,0.1611767899400553,3.8935037728315414
gradcam,vgg,groundingdino,iou,golf ball,0.3682298247542261,-6.660442953823043,-5.3437611063982295,0.5642358168270465,2.1301919153236417,0.952223004167262,-0.4702284942029351,2.0872768802914754,-7.002767920873337,1.0676590409650712,0.5742463149304973,0.4458945337783362,0.0992280007554486,0.2357940313417894,2.2353666718027947,-0.896798042437398,2.0390990827842463,2.817730331748732,-0.0182995418215528,0.3494167450836811,1.8011676161317205,6.475879630023368,0.1998774086703414,1.1480133663924958,5.575857267830412
gradcam,vgg,groundingdino,iou,parachute,-0.1993369951695092,-1.0797192339002928,-5.185381664731616,-1.651253712912161,-6.171432810435793,1.806084424001961,-0.5699793766084706,-4.880759385708163,-0.7251214985088161,0.9066748716841282,-0.2086815379840638,1.311273403725488,-1.1007947804289202,-0.270735687687436,-1.3706354074272298,-1.0805735391206577,-0.1242821910299274,-7.437534138351057,1.0853761089863414,-1.175942967360986,-0.1641053335502396,-2.124153909335817,0.8341286232954501,1.9621834372112643,4.982765589114096
lime,resnet,florence,cas,tench,-0.4018936757405675,0.4578445054356055,-0.4847747072888426,0.5675623125649529,0.7911030953371734,0.67266618435161,0.4597866444187846,-0.6323144393272837,-1.921321930604681,-3.957042395954415,-0.5323547267969329,-2.144893695616432,-6.250292991109377,-1.3765930329305618,-0.127942062441223,-1.388859374823029,-0.6993091500244508,-0.0721404073030649,-2.656533886119344,-1.4229962123498563,-5.6928382509221525,-1.4781771356940892,-0.8474843905922349,0.5015291825574026,0.8832020421607119
lime,resnet,florence,cas,English springer,-0.1277759810539023,1.0683798602902483,-0.5640582824168687,1.080918520605331,0.9207804907010032,1.4861586400010949,0.35486914622381,-0.3581967446406184,-1.47234332000487,-1.2853293528517846,-0.6919832992895132,-1.3264754975145987,-5.976175296422712,-0.9074747303068338,-0.017510003055877,0.9353963549819946,-1.2927542217868275,0.3723902621793389,-1.5467237286337334,-1.5494164364623884,-5.418720556235487,-1.459129655958359,-0.9682905582908016,-1.1885684264187812,11.631288261973895
lime,resnet,florence,cas,cassette player,-0.1045301767459654,-2.628288534939452,0.0865113310292451,-1.5445179285531825,-1.669478843241636,-1.469370942869709,-2.6663797839785675,1.8932698236760557,0.1602760753541159,1.4504929593160252,-0.0864599700391681,-0.9591603469868736,-5.952929492114775,-0.5579823979551981,-0.3187660017092688,-1.651515389745957,-1.475467740740536,0.0070155602279471,-1.0907526626810409,0.1906243164308763,-5.395474751927551,0.2699809396947388,0.5343335240156457,-1.5294617046048082,8.636005668825703
lime,resnet,florence,cas,chain saw,-0.0293768502267512,0.1777171994124418,0.8815837263489494,0.1806521923549229,0.4325859507768057,-0.1894600758654401,0.5222724988387071,-1.828476992641092,-0.0518066411888162,-1.079314258112522,0.1275937115924468,-0.7455616938837717,-5.877776165595561,0.1369411969135727,0.0760349457426703,-0.3334635841699276,0.3529850834715811,0.1176854795819775,0.7147454221425082,0.3047372561566372,-5.320321425408336,-0.6593022084944802,-0.1771120241530637,0.1381056446500519,0.5153264873436563
lime,resnet,florence,cas,church,-0.0238340175867186,-1.438711363808066,-9.59682735539556,-2.1973889055188107,-11.235000355452046,-2.8063232357766066,-2.2278953613672186,-7.940182322086562,0.9160331836165364,-2.183686452753397,0.077084670248678,1.5233115424234565,1.5820135848173662,1.2370843319188476,-0.993291861063403,-0.7491804954340302,-3.670584874728661,-1.0719088759941693,-10.092041070414846,-0.8695036265408929,-5.314778592768304,-2.803788726181231,-0.4415025668898433,0.7115384672469434,19.04853305309196
lime,resnet,florence,cas,French horn,-0.012674440896728,0.1491442997131309,0.8779103835563684,0.3263900408965718,-0.0522493799943553,-0.7643763873276197,0.0571260157680786,1.2804662750219145,-0.8525183822391487,-0.9383313381045304,-0.0206976787154498,-1.1618760934883818,-5.8610737562655375,-0.7588470389432298,0.3760326343760369,-2.389403273875695,0.1115879603198544,-0.2477392556544631,-0.535821764223106,-1.2488876574205334,-5.303619016078313,-4.5863722810320535,-0.9762826866105812,-0.9666580994327858,1.982061859535943
lime,resnet,florence,cas,garbage truck,0.0773769747726067,-0.3177016471803169,-1.8786303903585575,-1.135628755379106,-2.1628800528947214,-1.7289130799426906,-0.1662425270824514,-7.838971329727235,0.7563607962595527,-1.5889991405705164,-0.1127789281890003,1.2825131991670502,2.8548207209748377,0.393707984949083,-0.680886509728448,1.761740997589016,1.7961276524068963,0.3575761820669816,-0.0383885568980462,1.015305492664832,-5.213567600408979,-2.293912368071332,0.848385851664323,-0.0137480608143061,7.820986025714612
lime,resnet,florence,cas,gas pump,0.1297036367547579,-1.1353535438313478,0.3691666968238591,-0.6189435660650973,-1.4504007115471187,-0.59233003753533,-1.2183880019325728,-7.786644667745086,0.6410852865666392,2.2836583893203657,0.2445508414248918,0.8185636604749087,-5.718695678614052,0.4096431126872786,0.3152525147052252,0.513681642236834,0.6620618729927954,0.0509411585263137,2.219949665868827,0.932880419120074,7.613385402496677,-0.8534232741036756,0.4218541028385532,0.5537143739610699,9.565326844788821
lime,resnet,florence,cas,golf ball,0.3238356526167005,-1.5207510983912282,-0.3912138127846973,-0.6928348147511794,-1.11374351669844,-0.2815358929718559,-1.474610748950211,0.0934148890299844,-1.0084071663846728,-1.7166516186315477,0.2976395135626775,-1.5648426376470157,-5.524563662752109,-0.0173455806157574,0.584895905139482,-2.3609009709162443,-1.1492951627878658,-0.3404932665885609,-1.0548225032059206,0.188634700905554,-4.967108922564885,3.236392958394056,0.56529604614808,-1.319754149785624,4.671875605917347
lime,resnet,florence,cas,parachute,0.3424825659822268,0.683542574443265,0.3576619565768322,0.2022059770116806,0.8982693383099909,0.3345549268946448,1.2982399801769746,-7.573865738517616,0.2490019198632835,-3.618813673492143,0.6706927453244038,-2.462758678286271,-5.505916749386582,-0.1432820823377025,0.2873644733593323,-0.795235887385886,-0.5978793217099727,0.2637200877537822,0.1058782848890143,0.1770860313102336,-4.948462009199359,-2.028806776861712,-0.0398651883897995,0.5293263072825378,18.053650028093244
lime,resnet,florence,casp,tench,-0.4018936757405675,0.393836222313247,-0.71014529858569,0.6170310976770685,0.6453136415837122,0.6744759185617382,0.3604650755931975,-0.2416379349538731,-1.877792174185519,-3.9982553624222903,-1.0880557589685331,-2.1286283392119243,-5.914973894430588,-1.4687643737598803,-0.0113942627613905,-1.6385461915545887,-0.5124324922365469,-0.0106161344790876,-2.676642962582587,-1.4817835088790068,-5.406833770587692,-1.434433797731694,-0.817949921231466,0.6569395481373566,0.5157693015706168
lime,resnet,florence,casp,English springer,-0.1277759810539023,0.947223429562034,-0.4360276038990247,1.012774707943741,0.8620987700492493,1.4491676112219634,0.3410504080454504,-0.4152706764713136,-1.6606090859406764,-1.2967077640823224,-1.027286442045638,-1.51460064481638,-5.640856199743923,-0.8823989958659193,0.0183727995679556,0.7837937077779742,-1.3681234707070633,0.3964561239496094,-1.6007664575149465,-1.7474433545711443,-5.132716075901027,-1.667899673242376,-1.0248394601925872,-1.596126513963986,12.120289993813545
lime,resnet,florence,casp,cassette player,-0.1045301767459654,-2.590382320255631,0.1250144921021849,-1.6015898249912182,-1.9404223913227328,-1.697071358285493,-3.626993694793554,1.781776231383266,-0.1149855196075102,1.486247761090818,0.1754098438507594,-0.9710310496992732,-5.617610395435986,-0.5606257764787177,-0.4679570596734859,-1.5359384469113304,-1.3845527094905874,-0.0913722052654875,-1.4882260731231507,0.1938620157821227,-5.10947027159309,0.4857455175669345,0.5459185030384901,-1.7781004808817291,8.316041667812698
lime,resnet,florence,casp,chain saw,-0.0293768502267512,0.2118413457246533,0.9028152135233272,0.1397606005508933,0.4748500008771292,-0.2002788829454882,0.4539585988803394,-7.593058077801565,-0.0549221652706837,-0.9986117993051384,0.2575177507480719,-0.7661055580702052,-5.542457068916772,0.0902645249963098,0.0437085577097877,-0.5967192193392825,0.3657592005192633,0.0812569669486227,0.7871233439916778,0.2624482507200563,-5.034316945073876,-0.3285342103931188,-0.2067997566135795,-0.3145720931825226,1.0914306854590121
lime,resnet,florence,casp,church,-0.0238340175867186,-1.3133022340157177,-8.992466055617701,-2.261855424274286,-10.57696859747767,-2.835780600563115,-2.2653280333777635,-7.587515245161532,1.055022950023316,-2.6352192998313426,0.3697582448471743,1.7182151183245145,-0.0238340175867182,1.30212081679188,-0.8904543282064576,-0.5531677022130399,-4.569622140440018,-1.0575189604200692,-9.323948510444646,-0.7383177939854342,-5.028774112433844,-2.5898798301314545,-0.3057828884518287,0.9205554397359133,17.87189234760311
lime,resnet,florence,casp,French horn,-0.012674440896728,0.0477563249432155,1.0088701520560046,0.387571188659555,0.0219447690341612,-0.7311594327532704,-0.2857732888530941,1.4325501724287992,-0.7697646327097774,-1.0353019381820996,-0.0917496889615896,-1.4220791412072682,-5.525754659586749,-0.8682148729142165,0.2754557075939288,-3.0327854680803386,-0.0337411494370663,-0.3377585978084232,-0.27133967309075,-1.2398666847327844,-5.017614535743853,-9.378308754271456,-1.0372247903841778,-0.4691205186874114,1.8517408779396467
lime,resnet,florence,casp,garbage truck,0.0773769747726067,-0.0639915065865928,-1.6760222468500734,-1.1507565210268282,-2.063144048252185,-1.5151642067669209,0.0340993782808087,-7.486304252802206,0.9426217015527822,-1.4629143577250097,-0.1590919746210182,1.2595723815458766,4.432624637635147,0.4919767106064616,-0.5696024554017756,1.921788186738853,1.832736464663724,0.415367257402726,0.2351502654545365,1.1182440175895831,-4.927563120074519,-2.263615770849185,0.9544155229368652,-0.0867309272985621,7.834931091122971
lime,resnet,florence,casp,gas pump,0.1297036367547579,-1.1471173127819467,0.2368148417996849,-0.6921662628855456,-1.4414524421406898,-0.6589576862194737,-1.5850069397477302,-7.433977590820056,0.3886387927293639,2.260099517340899,0.0179004674145741,0.626672839213976,-5.383376581935263,0.1356654790161169,0.2993151511717511,0.4482565674479846,0.4856212352057039,0.0348593169468745,1.9662840584383403,0.8153408277572134,7.32589070707925,-0.693381943927049,0.334967752788623,0.2243103106098765,9.401661181959113
lime,resnet,florence,casp,golf ball,0.3238356526167005,-1.686515590754615,-0.6340888733140693,-0.6972148543801513,-1.371299673028691,-0.4409371685597887,-1.466402179678172,-0.1596163441975004,-1.23866635529129,-1.524859225396006,0.1235936721421331,-1.6454560818785362,-5.18924456607332,-0.0990818198775698,0.4778525364200727,-2.1045455086947724,-0.8972146790316708,-0.5003615705139222,-1.2467360353884729,0.1680610689143882,-4.681104442230424,3.0531514412959693,0.523183028541732,-1.6055248181119524,4.531821295271957
lime,resnet,florence,casp,parachute,0.3424825659822268,0.8498214149983374,0.3494502520454654,0.2931841152658831,1.140449719739395,0.5409791173123735,1.5818488218118416,-7.221198661592586,0.3616707730758426,-9.760706020126689,0.8647975907957202,-2.252830045347892,-5.170597652707794,0.1503608838180237,0.4155679739187663,-0.5092787619017387,-0.4566116539976996,0.384854316196356,0.4320136085413995,0.254952238153832,-4.662457528864898,-9.023151747392498,-0.1813796351331538,0.691221034038249,17.7675176304967
lime,resnet,florence,iou,tench,-0.4018936757405675,-0.1365014600761589,-5.22585226412207,-0.401893675740568,0.1823155233566449,0.4425400149795304,1.149526274400043,-0.4018936757405675,-8.468473289187171,-2.9963043934688933,-0.4107353959625943,-2.3053996456413213,-4.720368956188238,-3.3488034719609123,-6.788086888729814,-0.8901884961219959,-0.7045068114436923,-8.63904957285658,-5.56002617098544,-1.8992340295676684,-0.4018936757405675,-8.318241980240412,-0.623257627495182,-2.46342933007893,6.95419856435678
lime,resnet,florence,iou,English springer,-0.1277759810539023,2.9871404610185746,-4.951734569435405,3.450833843883333,1.368474802691377,2.0958448170350343,0.8111623998898574,-0.1277759810539023,-0.9505557850672745,-1.3141604608541035,-0.5648942156935752,0.2391055145809468,-4.446251261501573,-1.7608380057227104,-6.513969194043149,1.7779139662604886,-1.7865524671297015,-2.2527047633903257,-5.285908476298775,-2.88562793533452,-0.1277759810539023,-8.044124285553746,-8.403388172690047,-1.48423039678727,10.199965612877058
lime,resnet,florence,iou,cassette player,-0.1045301767459654,-3.899368523950006,0.700815859171741,-1.5674152629768212,0.479679022351247,-2.180044155009125,-2.573541223129622,-0.1045301767459654,2.3571408400469243,1.828377927271076,0.1510047962659688,0.5120613077712524,-4.423005457193636,-0.6615205260116199,-6.490723389735212,-1.6381397608193136,-1.2388997582213546,0.913818302488026,-5.262662671990838,0.7949794282399274,-0.1045301767459654,-8.02087848124581,0.0342690440647048,-1.460984592479333,9.03571106972761
lime,resnet,florence,iou,chain saw,-0.0293768502267512,-1.8671159519887528,0.7759691856909552,-1.492261936457607,-5.034316945073876,0.0728414578585985,0.4681228523195428,-0.0293768502267512,0.0619421933714425,-0.4887020378158961,-0.1517173335440205,-0.4974326296321365,-4.347852130674422,0.1353096783669474,-0.9649159045987874,-0.8945286565285993,-0.0682800020772353,-2.8518093003415816,1.8715904452099488,-0.3634269964029188,-0.0293768502267512,-7.9457251547265955,-0.1697865801164702,-0.427111679593501,-3.257603840028829
lime,resnet,florence,iou,church,-0.0238340175867186,-3.125277206862972,-4.8477926059682215,-6.920178764337901,-5.028774112433844,-7.521301404283719,-10.391164672725685,-0.0238340175867186,-1.0368800577554422,-2.6182447353150446,0.0118734435792298,-0.0512228603876261,2.8290838459983734,1.6850498474704187,-6.410027230575965,-9.383106183660791,-8.207300336221891,-8.26098991470273,-5.181966512831592,-2.1515461613843416,-0.0238340175867186,-7.940182322086562,-1.7766138643985636,0.5636528047305098,20.64328098213425
lime,resnet,florence,iou,French horn,-0.012674440896728,0.0333367514347302,0.7926715950209784,-6.909019187647911,-5.017614535743853,-0.4252154720026917,0.5991256178080475,-0.012674440896728,-1.0257204810654517,-0.9676323846300612,-0.0334034746070326,-0.785460704188397,-4.331149721344398,-0.715972953894751,2.3482752581712947,-2.162912508341852,2.475657562041445,0.6439503713473318,1.888292854539972,-1.778072738495993,-0.012674440896728,-7.929022745396572,0.1872942631799856,-7.496356206638603,2.324179538342315
lime,resnet,florence,iou,garbage truck,0.0773769747726067,-9.12811338327222,-4.746581613608896,-6.818967771978576,-4.927563120074519,-7.420090411924393,-2.39163407161105,0.0773769747726067,-2.5732551627420377,-1.4047510544441058,0.0626057752770781,0.5744970989250577,1.565896581517955,-1.384741620560375,-6.30881623821664,1.7885500645531431,-0.7063927685988949,-8.159778922343405,-5.080755520472266,1.435709363601396,0.0773769747726067,-7.838971329727235,-0.8029925809610439,-0.1231574499648271,5.393189355574581
lime,resnet,florence,iou,gas pump,0.1297036367547579,-3.665134710449282,0.9350496726724644,-1.3331814494760978,-4.875236458092367,-0.0858595121703271,-1.3429148597272715,0.1297036367547579,0.5707555274717138,1.5333339623518405,0.3996148074600969,1.2388318717584696,-4.188771643692912,1.2230920502555642,-0.0705588028613961,-0.7864521163783422,-0.5133444049519786,-1.5838658787699922,0.5329313293863482,1.1182855416742763,0.1297036367547579,-7.786644667745086,-1.3293394302388788,1.2278161752875294,0.8811089757449679
lime,resnet,florence,iou,golf ball,0.3238356526167005,-1.2576690135625914,1.129181688534407,-1.1390494336141552,1.8200864363619795,-7.1736317340803,-1.5786422146478325,0.3238356526167005,-0.9201587260911156,-0.0089614792487209,0.4495229186872613,-0.2863262384959828,-3.9946396278309697,-0.0151056716218471,1.8259473394665773,-9.035436513457372,0.2849325007662164,2.533657998572207,-4.834296842628172,0.2848841903024368,0.3238356526167005,10.43708427585353,1.5284257232307883,-0.0738991767500492,26.146413113286897
lime,resnet,florence,iou,parachute,0.3424825659822268,-2.7589606232940267,-4.481476022399276,-6.553862180768956,-4.662457528864898,-1.733031412280933,-0.3949316088421675,0.3424825659822268,-1.6094041368404717,-7.668323695744863,0.0949656976487993,-7.67648430835561,-3.975992714465443,-1.4950959854688182,-6.043710647007019,-2.913453034216077,-7.840983752652946,-0.497624037528626,-4.815649929262646,-1.3257128645053524,0.3424825659822268,-7.573865738517616,1.3812865167488464,1.6518244085734546,9.807926633276086
lime,resnet,groundingdino,cas,tench,0.1057262739685784,-9.345049914717356,0.4106669867242889,0.057724209654121,0.9487284533885336,-1.0994741679462745,0.0170512981673847,-0.5924023630394288,-9.53804383096546,-1.0385999400919337,1.060083375509577,-1.4519702219754238,-0.6065058583327645,-1.4621284953417475,-0.7701321752446384,-2.0136453897908657,-2.4456126814764536,-1.0963838437631768,1.6459438901904655,-1.1729109351834297,0.254161825017958,-1.7352547284598507,-1.2544936533461537,-0.1641904132178007,-6.023578784027685
lime,resnet,groundingdino,cas,English springer,-1.5540379325888982,1.3567327539545442,0.9257777701214172,2.374028088839592,0.7653435177678398,1.309617532141365,0.8798573164810399,-1.4026202125285212,-1.8949049981789796,-1.0026150090040846,-1.7178801816448042,-1.1778525272887586,-0.9563063796710058,-3.315653452188487,-0.4249594726137813,-0.2554910580265135,-1.7946968377573342,-0.4482371473781819,-1.6382991475292363,-1.0222622656053262,-0.397697044059131,-10.189680760124435,-1.4972115963726482,-0.7163818837357532,12.941741131907515
lime,resnet,groundingdino,cas,cassette player,-0.378136248120537,-2.534174095328283,-1.8678524926057465,-3.182436795952757,-0.5090987667177833,-0.642836912321985,-1.8325327143773773,1.3381117280619108,2.3708451394408114,0.8672583793138999,-0.9936876449027072,-0.9139701841649668,-1.145788217385293,-0.7025121275338839,-0.2712422830039975,0.2661590911080373,-1.1477271456129094,0.5071906133353008,-9.240680331970855,0.1947852925213611,-0.9784940115743144,-0.9309933920735388,-0.2052483167628511,-1.38703189984344,11.20679632226263
lime,resnet,groundingdino,cas,chain saw,1.0163672252335147,0.7198471585959225,0.3090596030144219,-0.0961635196199921,-0.0896646181374598,-0.8795659531053794,0.3947768689106687,0.3881343546297864,-0.3913367154217826,-0.6009904957398784,0.7536124316526971,-0.3978347126636796,-0.1751075356236135,-0.4983905672261661,-0.1476241978747032,-0.0830151255691467,-0.1819175273709472,-0.5774709359788983,1.1525153180026382,-0.2730161357248084,0.4011881721629116,-1.7227046132476862,0.1268156051686007,-0.7036100366027154,2.0918764442742717
lime,resnet,groundingdino,cas,church,0.3815288439366766,-8.966990256563507,-4.439576655871397,-2.7633488327039037,-9.664898847156566,-1.2174737463157617,-1.241652778971205,-1.4513467566267622,0.0451508191221425,0.1420526753046243,-0.4588904428362443,1.578447043225427,1.623672302224349,1.7830736465506611,-0.3631318807531714,-1.3088057595989555,-2.259240967177694,-0.2538795791357424,-1.534357184062053,-0.2311818262566851,-1.9686477197958576,-10.085738796657251,0.0986928895893926,0.1053168380147093,20.651000871613036
lime,resnet,groundingdino,cas,French horn,-2.841662550534024,0.3851934850244431,1.3956449440331034,-0.8289306999391091,-0.0180359959344147,-1.5172718987782927,-0.2548759570825289,0.5486906144142314,0.6375701238526783,-0.6360583329034863,-0.138389909834133,-1.20660181611564,0.0488770876693052,-1.5989648139533266,0.9273953969079578,-0.6895714615882516,-0.6919442332572783,-0.150583297111738,-9.14882459612162,-1.688610118055308,0.1492981184662443,-10.074579219967262,-0.2709571041038017,-0.6540290906481405,1.5101832611855313
lime,resnet,groundingdino,cas,garbage truck,-8.16629188494863,-3.454380878888577,-9.74786938424854,-2.3542747291134094,-9.56368785479724,-1.3131158971119494,-0.246256178786326,-9.999171797085596,-2.954367875112529,-0.0225810834371928,-1.855599508511275,-0.0045747714944415,-0.1272352078195906,-0.4395295650677315,-1.1022372138282712,1.7067405229030452,2.596287334420038,0.7299329093087656,-9.058773180452285,0.771336868205031,-1.4168282545455415,-9.984527804297928,0.3900550549729586,-0.5215832832185234,16.43134780175956
lime,resnet,groundingdino,cas,gas pump,-1.0669523593238717,-8.813452602222032,-2.0820522479614807,-0.8998772105681678,-0.9804871279646776,-0.247181309373901,-0.7243616038560048,0.2888648942112857,-1.7941750568979016,0.4627981851397227,0.1297036367547579,0.7199680112353566,0.3723599908896564,1.238909439182286,-0.2757509082520797,0.5606841827480655,0.0661385263872613,0.70417952185554,-0.0826012321143219,1.7151583956129302,0.0693812907512452,-2.214895403403176,1.0673463498563154,-0.0691171247319233,3.642160782645077
lime,resnet,groundingdino,cas,golf ball,0.9725578154772274,-8.61932058636009,-0.5881955764941531,-1.026404494984067,0.6483109164013463,0.3912382973726012,-0.4862372038031499,-0.2082002181370215,-1.7849134834400615,0.1719968912083795,0.2736113486224916,-0.5823252865448971,-0.3849959754725942,-0.967192621133226,1.3166503673975682,-1.306328904148859,0.1401278634547695,0.3864201961779554,-1.1866875138586337,-0.5544375722874029,1.0896055487627134,4.379242200387195,0.385237214971565,-0.0752739420259742,4.919721469709377
lime,resnet,groundingdino,cas,parachute,0.7478454275056221,1.812344200526415,-0.7463705694003355,-0.496818725772481,-0.3122949297809834,1.5042595185683554,1.0160523809014586,-0.2836151278963794,-1.1680406004931072,0.6325747884038708,-0.4734062549439981,0.506210698266996,-1.660577875019301,-0.1079198626062489,-0.424827293625714,-0.563116711630173,-1.5397101379859524,-1.0598584266282525,0.5187420953061106,-1.560708436150175,0.4699980326341126,-0.953431654363642,-0.0188791944757054,1.9513656073688068,6.217744493445364
lime,resnet,groundingdino,casp,tench,0.63907515105098,-8.708460329166488,0.5656169354672564,0.1470769336667068,1.1020196796812949,-1.27718745027362,-0.1156974106258332,-0.4282889767614544,-8.876413880772198,-1.5872067920579502,1.0507081649113696,-2.068658126739617,-0.5524469244884751,-1.1926162721177962,-0.7475293742173565,-2.3205044345193544,-3.1588877474622725,-1.110372654842854,1.4520189408873416,-1.2956198689959424,0.282179008318431,-1.5854556502579455,-1.4411975534101644,-0.4340486933193761,-4.162968056435879
lime,resnet,groundingdino,casp,English springer,-2.175135144614842,0.6905860763621903,0.7872878414207629,2.293715377781999,0.6699857885395653,1.5062036462431232,0.9060357045426426,-1.3812831067253386,-2.492863037900853,-0.9630066539934176,-1.7175279799199044,-1.49991616613443,-1.0523664033181257,-3.933474741833512,-0.3359838128227652,-0.502783311171203,-1.9877237085129047,-0.5177717113406208,-1.3574294508923397,-0.824028253436452,-0.6683976222416441,-9.456810907283517,-1.6300893299845631,-1.1085047987341796,13.35652356681074
lime,resnet,groundingdino,casp,cassette player,-0.2898065640780269,-8.411096830171886,-2.376993959879657,-3.320763109934939,-0.7403866189840858,-1.1290317547787216,-2.092092900112485,1.2115073780306909,2.1129378190703583,0.8556433856050101,-0.8164803605687498,-0.9262205789069258,-1.2326481661993136,-0.570300505135755,-0.3523206898980162,0.3607256231630193,-0.9622968625975772,0.4376695145294575,-8.38014236838211,0.3808139205550493,-1.0255224436020818,-1.0426556743275537,-0.2394443315599046,-1.7284334039005946,16.83816910171981
lime,resnet,groundingdino,casp,chain saw,0.5749056575114966,0.8264946555098371,0.3547768641772062,-0.1086834211192933,-0.4823384055514874,-0.976723356301442,0.2857274721495129,0.4619970927399723,0.0590587564453275,-0.2462611928478177,0.8144201976779641,-0.5314301814951321,-0.2527654418541281,-0.8200994466039799,-0.1379878961909835,-0.2153876308401896,-0.109691495630567,-0.6898504652993149,1.3292474839929018,-0.2818363441661828,0.3212845106129915,-1.2841750731902386,0.0544706025156811,-0.7468514838385514,1.6123401399360915
lime,resnet,groundingdino,casp,church,0.4766755052900262,-8.330400671012638,-9.32168882929566,-3.05700443381977,-8.89338841770554,-1.1314118771965127,-1.0720906650768507,-1.4770214409436688,0.2155952285506608,0.1797019249158014,-1.268095264611962,1.8471613979378585,2.0756885177052657,1.833049705195522,-0.2063621529118484,-1.012550211611746,-2.156025060866513,-0.2417221366870459,-1.0648028443782662,-0.1407853912560184,-1.802171854745839,-3.942505960956365,0.31726771023761,0.3220194207101701,25.56401418201346
lime,resnet,groundingdino,casp,French horn,-7.482377882713805,0.5152726160462147,1.4364914181349544,-0.7303810470237777,0.0327809575065281,-1.3085957152792007,-0.5026841194098961,0.585883486433102,0.8363265293741837,-0.7409614437417176,-0.0577918220853281,-1.4929629287258632,-0.4404991967908396,-1.8594827898630308,0.7608648611766211,-1.431475153730974,-0.8939582383152822,-0.4596590612953313,-8.288286632532873,-1.4590065172913067,-0.0820970296121843,-9.341709367126342,-0.5468836505552885,-1.3416449705353464,1.3615151115804864
lime,resnet,groundingdino,casp,garbage truck,-7.392326467044469,-8.229189678653313,-9.220477836936334,-2.1767490025854186,-8.792177425346214,-1.120231244209998,-0.0742068554630193,-9.444507565827374,-2.287710082074344,0.2333703705734722,-1.658446138073184,0.1796497665597893,-0.2102913788257354,-0.185238108654814,-1.0575157205790986,1.874013182174076,2.609613117741034,1.0132500994959504,-8.198235216863537,1.0024112214030771,-1.5149551579179803,-9.251657951457007,0.4524673806220738,-0.3798285062451119,15.789113575212385
lime,resnet,groundingdino,casp,gas pump,-1.9176555268061817,-8.176863016671163,-2.142760146378934,-0.8085077263486418,-0.8083378004984008,-0.6779795555718762,-1.0135169341773276,0.143688747030334,-8.344816568276872,0.6385504168653047,0.1014878938574033,0.5869210826733917,-0.0689129602698126,1.0906548537603733,-0.4055222229805362,0.5202967539879817,0.0493889913509422,0.7672948025766504,-0.6106159151460773,1.500184527474808,0.0162228470864613,-2.1742914141464054,1.100834690665888,-0.1548666047993427,9.554642356815197
lime,resnet,groundingdino,casp,golf ball,0.7125576434347434,-7.98273100080922,-0.8987788807807369,-1.22558891047731,0.542987299638688,0.3593759383893622,-0.5452501442023121,-0.3730577510954602,-8.15068455241493,-0.3384738249649945,0.2956199097193459,-0.8603710585620639,-0.7234103208966545,-0.8123098673075746,1.407910298978127,-1.3569086545591036,0.2195795381561782,0.2131622615960147,-0.9058178172217368,-1.0638131618507645,1.2395985307827937,4.244803261894679,0.3737785564403451,-0.3647363174695845,4.775244480583107
lime,resnet,groundingdino,casp,parachute,1.0438615520013867,2.269415516404364,-0.6195000995684272,-0.3571959406799356,0.0955143477865609,1.521951278557811,1.2672408593185784,0.0665217703691185,-0.7450652279726855,0.5303622497220495,-0.2550175935466834,0.4163669840896769,-1.779401040797445,-0.1232877624075627,-0.3589725906449708,-0.4082534584884283,-1.7146115789517515,-0.93088668905602,0.6568967234384975,-2.569710202192995,0.7087004244198802,-0.8410794085351512,0.0248025842693762,2.257769442623579,7.09093810468517
lime,resnet,groundingdino,iou,tench,0.5900848637090372,-7.652108522456234,-6.250292991109377,-1.3175099387333773,0.9369755264250582,-1.602725664362947,0.4466570816888251,-6.0966229478678144,-8.262692970684817,-0.9659052644942634,1.1475224634656267,0.1816606889448848,-0.6682463189990584,-0.8638815688928283,-1.6646852209065452,-2.2387642440050666,-0.9257810393538392,-2.7079952084459835,2.168891576399101,-2.062083670206235,0.1858263302717304,-1.1889556985278584,-0.4215375468848317,0.2105090641977978,-4.471557398486813
lime,resnet,groundingdino,iou,English springer,0.0323062240930553,3.2856805983766586,2.06432220556112,2.412264027509754,-7.185238218709127,-0.6038481580564858,1.5540505266117053,-5.822505253181149,-7.988575275998151,-0.9015319383250984,-2.7966908188117365,-0.5844475582381423,-0.8309042361323162,-4.206533177225742,-3.1494813229828464,-0.2323976453253378,-3.007717384590226,-8.543936725754605,-7.729178315637636,-1.434469438987339,0.0510197608641762,-8.565554456868709,-1.7693991481758895,-0.0889386935396214,16.145892488450976
