Saliency,Classifier,Extractor,Concept Presence,Classes,Wall,Window,Roof,Facade,Tree,Vegetation,Rock,Ice,Mountain Peak,Boat,Beach,Water,Sky,Sidewalk,Streetlights,Car,WOE Score
lime,resnet,groundingdino,iou,buildings,-0.3803284406331644,-1.7180807858139142,0.1769117275641918,1.7547560959290964,-0.214298578910822,-1.5693504579879922,-2.1474244076735864,-8.505360294007051,-1.9425279943850384,0.0319472413193901,-1.175348596828805,-2.278440855478216,-0.3957072432993751,-1.299608455197376,2.049054095979779,-1.4541360412879585,10.082879160317972
lime,resnet,groundingdino,iou,forest,-3.0945768404032963,-0.8467443230966447,-1.2484675643922447,-2.1932237776633388,0.43666393672332,1.6135689730669536,-3.08099519815422,-8.409453811263173,-3.294614205094927,-7.299932738877865,-0.7492627358749844,-2.888309904877663,-1.5122430367679738,-0.7794125768817612,-5.0379456511546215,-6.823482324944407,19.341953263566634
lime,resnet,groundingdino,iou,glacier,0.7976622903049235,0.6814769555950307,0.3245120536831813,-1.4654075015768582,-0.7528821544262851,-0.6991298623422391,1.3134863420060567,2.639789514630645,1.1597937955845088,-1.1206521731668926,-0.0485459051744605,0.6578037039010961,-0.1905317725149997,0.6716648744908149,-5.02913915967177,-6.814675833461555,15.282047023571847
lime,resnet,groundingdino,iou,mountain,-0.2971720847621497,1.0878015071558824,0.4185665550472726,-1.2166486907579388,-0.1447169211489112,0.5293655262326515,1.1171466942479014,0.439625091689878,1.4578108965124117,-0.4294685467558181,0.2771952483861555,0.4822735039987995,0.650285487747174,-0.9461366701517278,1.029537372182165,-1.10066425624231,3.2540417758238287
lime,resnet,groundingdino,iou,sea,0.467712861122193,0.3623654901993496,0.2518779014047492,-1.6267810874816844,-0.1511790902999596,-1.008922606985077,-0.0734825725764649,-2.0008872761285046,-0.536302698638818,1.826013934423796,0.9497994539845632,1.4661935860568898,0.8877722456026742,0.5323492852642202,-4.751435224999732,-6.536971898789517,13.286468200021684
lime,resnet,groundingdino,iou,street,0.359823098716636,-2.37931554675538,-0.623257350999358,0.8079279579765928,0.5859003294577281,-1.8593881219484232,-2.414458537678634,-7.968470821101889,-2.4934972624125,-0.2460508588963044,0.2076937952931046,-3.1463896103534603,-0.2908724535990294,0.7649973019217982,-4.596962660993338,3.98133508746524,16.3460047774527
lime,vgg,florence,cas,buildings,0.2210378911239844,0.7156172266247485,0.329336041870501,-0.9237520231599434,0.100422737245269,-0.5777858668456108,-3.2370172704943663,-2.027350108948334,-1.4352570488532523,-0.6920162314903988,-1.232086994980503,-1.5150368750730845,-0.474563494666967,-0.5160378934966827,0.1737230542765298,-0.2720262991595115,5.3636128518808635
lime,vgg,florence,cas,forest,-1.8677371612884464,-11.31068301579064,-3.623495981692597,-0.2710883633486067,-0.165912423422238,-0.9058490802543931,-2.4514658527503315,-2.604834501635645,-11.731650638932734,-1.806446202655151,-0.7255062966537453,-1.8115522085326463,-1.70175201338756,-0.5968913617185021,-2.5075487758291297,-10.367069507286931,3.5055043485150508
lime,vgg,florence,cas,glacier,-0.2365237041405721,-2.775867372187937,-1.566671731823002,0.0796727265622359,-1.343181859858856,-0.8330270798981665,0.7423275944238361,1.091265379753663,0.6171041931707391,-0.4295581954612992,-0.206415399703306,0.280398758637564,0.0384525905935186,-1.3939877233489275,-1.9110729697593376,-2.6778828593786628,8.027673125732019
lime,vgg,florence,cas,mountain,-0.3191074424595843,-2.454597555284761,-0.9297747552075504,0.4417716519856987,0.3986924508471119,0.375549667269784,0.8100860126570752,0.4365870392919031,1.3954659871348103,-0.0691832914761294,-0.0082012873397117,0.472611945700049,0.5791822313137802,-1.199508304045982,-0.6236536766580119,-2.611129054089037,2.601263201866817
lime,vgg,florence,cas,sea,-0.0871831659009589,-2.1909501768577457,-0.6350382241768364,0.2760622100068695,-1.115715807364376,-1.2018307438754143,1.3133185140566188,1.127084836135745,0.4294741878489454,0.7613074530752131,0.7505632668111386,1.1210401307302078,0.4218641816890374,-0.3472226594026377,0.3192601703251689,-2.6026623358409933,5.993290998777859
lime,vgg,florence,cas,street,1.2066315502878426,2.2872298279821304,2.066542407911951,0.4688078600013314,1.0856801863622938,1.796528372641261,-1.9256440463197453,-1.7408349296517065,-0.8199442899364775,1.2732816811917256,1.0584948910086605,0.2405226433479046,0.6051593360192975,2.145103130714478,1.7072770212665336,3.230012450836118,9.180628422800748
lime,vgg,florence,casp,buildings,0.0953921220919313,0.5125192951006071,0.1589758422692955,-1.051187921155454,0.1189272775865184,-0.7670630309582611,-3.1905849079089306,-2.0135603386684133,-1.2977248329440445,-0.7323905427725985,-1.110468479986087,-1.585839950972274,-0.6956384213705953,-0.4038030178962783,0.0663332274593286,-0.3924315023268514,4.583243354833786
